Date,City,Disease,Case_Count,AQI,PM2.5,PM10,Temperature,Humidity,Rainfall,Season,Festival,Day_Type
2024-04-21,Hyderabad,Typhoid,42,149.77,95.31,161.03,36.15,85.29,1.39,Summer,None,Normal Day
2024-04-22,Delhi,Diarrhea,24,341.7,177.24,382.73,39.4,35.18,3.53,Summer,None,Normal Day
2024-04-23,Kolkata,Dengue,6,95.6,59.51,83.83,27.53,85.61,3.0,Summer,None,Normal Day
2024-04-24,Kolkata,Influenza,42,185.49,103.93,200.14,35.79,80.37,2.87,Summer,None,Normal Day
2024-04-25,Kolkata,Malaria,47,135.98,102.92,150.68,29.94,34.05,0.82,Summer,None,Normal Day
2024-04-26,Chennai,Dengue,10,96.39,66.51,83.27,28.01,69.66,2.27,Summer,None,Normal Day
2024-04-27,Delhi,Influenza,6,420.56,321.0,379.13,29.95,49.47,0.68,Summer,None,Normal Day
2024-04-28,Delhi,Diarrhea,42,316.74,163.19,291.81,31.2,73.8,1.75,Summer,None,Normal Day
2024-04-29,Hyderabad,Diarrhea,19,192.39,137.53,193.89,27.58,56.21,0.46,Summer,None,Normal Day
2024-04-30,Kolkata,Diarrhea,30,273.36,150.35,219.26,38.83,30.1,2.08,Summer,None,Normal Day
2024-05-01,Delhi,Asthma,43,187.52,120.08,186.93,28.49,70.92,1.36,Summer,None,Normal Day
2024-05-02,Mumbai,Diarrhea,25,82.21,51.58,85.75,31.39,60.21,1.84,Summer,Ramzan/Eid,Holiday
2024-05-03,Bengaluru,Dengue,32,144.13,83.68,132.02,34.79,70.92,3.58,Summer,Ramzan/Eid,Holiday
2024-05-04,Mumbai,Influenza,6,172.48,129.57,143.87,37.31,64.3,3.78,Summer,Ramzan/Eid,Holiday
2024-05-05,Delhi,Diarrhea,12,163.26,123.58,174.9,26.66,45.52,3.75,Summer,None,Normal Day
2024-05-06,Mumbai,Diarrhea,39,64.23,28.5,63.93,27.13,52.1,2.95,Summer,None,Normal Day
2024-05-07,Hyderabad,Malaria,47,80.7,62.96,88.26,28.91,88.61,1.76,Summer,None,Normal Day
2024-05-08,Mumbai,Dengue,40,90.06,58.42,106.07,27.26,70.59,4.13,Summer,None,Normal Day
2024-05-09,Bengaluru,Influenza,25,100.43,61.04,103.6,39.73,80.21,0.84,Summer,None,Normal Day
2024-05-10,Kolkata,Diarrhea,27,173.18,93.45,144.2,39.31,60.84,1.66,Summer,None,Normal Day
2024-05-11,Hyderabad,Influenza,37,81.7,38.95,77.11,26.72,84.54,1.16,Summer,None,Normal Day
2024-05-12,Delhi,Dengue,19,372.4,161.87,411.24,39.25,35.97,0.58,Summer,None,Normal Day
2024-05-13,Mumbai,Dengue,14,121.47,59.98,135.82,26.72,42.18,0.1,Summer,None,Normal Day
2024-05-14,Hyderabad,Dengue,14,95.37,39.2,79.73,26.5,53.11,1.81,Summer,None,Normal Day
2024-05-15,Chennai,Typhoid,40,191.76,81.1,174.36,25.87,75.18,2.49,Summer,None,Normal Day
2024-05-16,Chennai,Dengue,24,59.91,43.88,64.29,36.75,77.51,2.28,Summer,None,Normal Day
2024-05-17,Kolkata,Diarrhea,29,269.48,190.89,218.2,31.06,49.61,0.1,Summer,None,Normal Day
2024-05-18,Kolkata,Diarrhea,43,255.99,117.66,267.04,35.48,64.85,4.25,Summer,None,Normal Day
2024-05-19,Mumbai,Dengue,23,76.39,41.98,79.68,36.75,62.4,2.67,Summer,None,Normal Day
2024-05-20,Mumbai,Malaria,9,65.68,49.17,74.32,27.01,50.55,4.75,Summer,None,Normal Day
2024-05-21,Bengaluru,Dengue,36,43.95,29.45,48.63,31.15,72.93,0.29,Summer,None,Normal Day
2024-05-22,Bengaluru,Typhoid,46,36.55,24.17,32.73,39.16,54.03,0.12,Summer,None,Normal Day
2024-05-23,Mumbai,Influenza,31,117.73,61.51,113.53,32.91,39.2,3.91,Summer,None,Normal Day
2024-05-24,Hyderabad,Typhoid,13,162.27,99.13,152.16,28.2,58.78,0.84,Summer,None,Normal Day
2024-05-25,Chennai,Dengue,33,153.5,68.91,128.0,32.08,69.43,3.98,Summer,None,Normal Day
2024-05-26,Bengaluru,Diarrhea,19,128.41,97.95,110.52,28.22,69.22,2.84,Summer,None,Normal Day
2024-05-27,Kolkata,Diarrhea,6,133.34,61.3,117.36,37.46,85.61,4.2,Summer,None,Normal Day
2024-05-28,Mumbai,Influenza,44,175.7,139.83,146.74,39.37,36.17,0.09,Summer,None,Normal Day
2024-05-29,Hyderabad,Dengue,21,151.8,72.98,177.1,31.61,56.88,3.67,Summer,None,Normal Day
2024-05-30,Kolkata,Diarrhea,17,271.08,200.84,246.36,35.92,41.0,2.33,Summer,None,Normal Day
2024-05-31,Bengaluru,Diarrhea,47,107.0,60.29,126.81,37.81,54.69,2.59,Summer,None,Normal Day
2024-06-01,Kolkata,Influenza,22,178.41,128.79,193.71,21.93,74.78,21.01,Monsoon,None,Normal Day
2024-06-02,Delhi,Typhoid,12,299.79,196.0,318.08,21.38,82.95,11.04,Monsoon,None,Normal Day
2024-06-03,Bengaluru,Typhoid,50,67.13,38.11,55.74,30.01,73.13,16.61,Monsoon,None,Normal Day
2024-06-04,Bengaluru,Asthma,44,34.33,22.46,33.64,22.14,44.41,12.05,Monsoon,None,Normal Day
2024-06-05,Bengaluru,Influenza,39,135.44,103.23,150.46,26.41,31.17,11.24,Monsoon,None,Normal Day
2024-06-06,Kolkata,Diarrhea,18,213.47,151.4,206.07,23.17,35.42,25.67,Monsoon,None,Normal Day
2024-06-07,Delhi,Influenza,35,460.47,221.38,464.99,29.78,59.64,16.62,Monsoon,None,Normal Day
2024-06-08,Mumbai,Typhoid,36,104.68,54.31,90.19,24.86,45.65,25.77,Monsoon,None,Normal Day
2024-06-09,Hyderabad,Typhoid,47,183.71,142.69,199.35,30.59,80.4,1.28,Monsoon,None,Normal Day
2024-06-10,Bengaluru,Influenza,41,67.86,29.39,62.16,22.0,66.19,4.82,Monsoon,None,Normal Day
2024-06-11,Hyderabad,Diarrhea,12,89.31,46.42,83.23,22.67,36.05,13.09,Monsoon,None,Normal Day
2024-06-12,Chennai,Asthma,26,140.01,106.86,155.48,28.92,63.57,1.61,Monsoon,None,Normal Day
2024-06-13,Delhi,Diarrhea,17,463.07,243.87,437.05,23.84,38.16,9.66,Monsoon,None,Normal Day
2024-06-14,Kolkata,Typhoid,33,298.41,160.08,326.28,27.04,79.62,3.79,Monsoon,None,Normal Day
2024-06-15,Chennai,Asthma,40,136.51,70.25,162.03,29.73,83.82,9.91,Monsoon,None,Normal Day
2024-06-16,Bengaluru,Influenza,10,112.28,61.53,108.51,23.73,52.28,5.27,Monsoon,None,Normal Day
2024-06-17,Chennai,Malaria,10,159.05,118.94,136.34,25.63,37.48,18.15,Monsoon,None,Normal Day
2024-06-18,Chennai,Typhoid,44,149.59,76.35,168.37,30.35,89.99,16.78,Monsoon,None,Normal Day
2024-06-19,Hyderabad,Influenza,46,76.33,58.97,65.25,21.78,60.76,10.58,Monsoon,None,Normal Day
2024-06-20,Delhi,Dengue,124,260.64,118.53,215.14,29.49,42.55,19.09,Monsoon,None,Normal Day
2024-06-21,Kolkata,Dengue,109,161.15,84.79,131.27,22.59,50.8,8.22,Monsoon,None,Normal Day
2024-06-22,Kolkata,Asthma,14,195.32,97.26,161.85,25.16,41.43,2.43,Monsoon,None,Normal Day
2024-06-23,Bengaluru,Dengue,85,41.85,18.22,42.81,26.66,81.58,13.03,Monsoon,None,Normal Day
2024-06-24,Bengaluru,Typhoid,46,57.32,27.93,47.8,29.58,78.14,9.87,Monsoon,None,Normal Day
2024-06-25,Mumbai,Dengue,82,179.63,73.12,198.21,21.52,70.6,24.07,Monsoon,None,Normal Day
2024-06-26,Kolkata,Asthma,57,215.28,96.22,253.81,23.41,45.4,28.7,Monsoon,None,Normal Day
2024-06-27,Mumbai,Influenza,48,166.67,93.96,182.55,22.46,42.03,13.85,Monsoon,None,Normal Day
2024-06-28,Bengaluru,Dengue,101,71.1,55.75,57.74,20.84,30.22,20.86,Monsoon,None,Normal Day
2024-06-29,Bengaluru,Diarrhea,21,39.47,16.54,43.42,21.59,63.64,18.1,Monsoon,None,Normal Day
2024-06-30,Delhi,Typhoid,34,187.02,120.69,224.32,20.08,40.91,13.45,Monsoon,None,Normal Day
2024-07-01,Delhi,Malaria,42,268.2,200.22,293.8,24.49,88.42,8.92,Monsoon,None,Normal Day
2024-07-02,Mumbai,Influenza,38,69.99,30.24,78.51,22.27,55.45,18.07,Monsoon,None,Normal Day
2024-07-03,Delhi,Typhoid,43,297.85,193.48,296.32,27.86,83.89,17.51,Monsoon,None,Normal Day
2024-07-04,Kolkata,Asthma,9,102.32,48.4,113.92,20.19,48.43,29.91,Monsoon,None,Normal Day
2024-07-05,Bengaluru,Asthma,10,96.61,74.08,91.73,30.26,66.26,17.15,Monsoon,None,Normal Day
2024-07-06,Mumbai,Influenza,24,154.52,95.6,155.4,22.6,67.73,9.7,Monsoon,None,Normal Day
2024-07-07,Mumbai,Typhoid,31,149.6,86.51,126.28,27.7,70.48,29.48,Monsoon,None,Normal Day
2024-07-08,Bengaluru,Influenza,28,69.67,33.05,55.96,23.7,41.04,20.66,Monsoon,None,Normal Day
2024-07-09,Mumbai,Malaria,7,121.98,56.51,109.99,30.92,59.41,20.96,Monsoon,None,Normal Day
2024-07-10,Kolkata,Diarrhea,32,107.77,47.9,101.82,25.8,68.1,5.86,Monsoon,None,Normal Day
2024-07-11,Kolkata,Influenza,18,190.95,152.34,177.07,27.65,62.97,1.73,Monsoon,None,Normal Day
2024-07-12,Kolkata,Asthma,90,220.81,118.47,257.36,20.5,80.34,17.16,Monsoon,None,Normal Day
2024-07-13,Hyderabad,Influenza,6,105.75,55.63,98.96,22.21,79.22,12.39,Monsoon,None,Normal Day
2024-07-14,Chennai,Dengue,44,131.28,91.16,126.06,26.86,33.6,11.2,Monsoon,None,Normal Day
2024-07-15,Delhi,Diarrhea,20,172.65,100.25,167.77,26.18,76.83,18.11,Monsoon,None,Normal Day
2024-07-16,Kolkata,Asthma,65,262.91,111.15,218.72,20.94,75.67,21.66,Monsoon,None,Normal Day
2024-07-17,Chennai,Asthma,16,167.46,85.32,180.05,29.76,86.43,14.97,Monsoon,None,Normal Day
2024-07-18,Delhi,Malaria,43,314.3,137.39,348.21,30.79,43.76,12.63,Monsoon,None,Normal Day
2024-07-19,Mumbai,Malaria,12,62.94,45.28,75.06,22.73,69.06,10.83,Monsoon,None,Normal Day
2024-07-20,Mumbai,Asthma,11,65.22,46.33,75.36,29.49,76.1,12.72,Monsoon,None,Normal Day
2024-07-21,Delhi,Malaria,48,400.64,195.36,474.61,28.18,87.87,16.94,Monsoon,None,Normal Day
2024-07-22,Delhi,Typhoid,14,291.67,133.84,316.12,28.41,59.55,23.96,Monsoon,None,Normal Day
2024-07-23,Delhi,Dengue,70,319.23,160.04,355.47,23.18,89.6,11.93,Monsoon,None,Normal Day
2024-07-24,Bengaluru,Dengue,72,76.87,48.49,74.19,27.75,77.18,22.26,Monsoon,None,Normal Day
2024-07-25,Bengaluru,Dengue,57,35.55,19.85,40.37,26.6,84.65,4.96,Monsoon,None,Normal Day
2024-07-26,Chennai,Dengue,67,104.14,42.92,96.22,25.43,66.21,12.31,Monsoon,None,Normal Day
2024-07-27,Mumbai,Malaria,30,126.49,75.78,142.28,23.94,36.81,5.94,Monsoon,None,Normal Day
2024-07-28,Bengaluru,Influenza,48,75.76,45.16,65.49,24.61,30.1,20.1,Monsoon,None,Normal Day
2024-07-29,Delhi,Asthma,49,255.15,156.14,274.01,20.52,82.36,6.03,Monsoon,None,Normal Day
2024-07-30,Mumbai,Influenza,46,114.0,65.05,118.55,25.07,74.63,26.49,Monsoon,None,Normal Day
2024-07-31,Delhi,Diarrhea,30,283.78,114.12,265.28,23.93,39.56,27.0,Monsoon,None,Normal Day
2024-08-01,Bengaluru,Diarrhea,40,145.05,60.29,125.72,26.92,80.31,6.72,Monsoon,None,Normal Day
2024-08-02,Chennai,Influenza,46,131.47,68.65,142.04,31.89,34.83,25.92,Monsoon,None,Normal Day
2024-08-03,Delhi,Influenza,9,198.94,134.24,186.22,26.67,58.29,25.67,Monsoon,None,Normal Day
2024-08-04,Kolkata,Dengue,93,126.11,99.78,123.84,21.91,71.06,28.73,Monsoon,None,Normal Day
2024-08-05,Mumbai,Dengue,71,96.75,51.83,112.4,28.99,60.2,10.8,Monsoon,None,Normal Day
2024-08-06,Bengaluru,Diarrhea,48,121.66,88.43,101.51,26.19,63.56,23.89,Monsoon,None,Normal Day
2024-08-07,Chennai,Malaria,34,100.93,52.67,105.11,24.75,50.67,4.35,Monsoon,None,Normal Day
2024-08-08,Chennai,Influenza,47,82.6,53.87,88.09,20.37,54.87,8.01,Monsoon,None,Normal Day
2024-08-09,Kolkata,Malaria,50,274.36,156.17,309.73,28.62,85.83,7.67,Monsoon,None,Normal Day
2024-08-10,Hyderabad,Influenza,42,173.42,77.73,177.94,29.61,64.72,13.89,Monsoon,Raksha Bandhan,Holiday
2024-08-11,Delhi,Influenza,17,212.22,90.83,237.44,27.78,89.19,9.19,Monsoon,Raksha Bandhan,Holiday
2024-08-12,Hyderabad,Malaria,16,193.44,111.0,208.93,26.8,66.51,2.54,Monsoon,Raksha Bandhan,Holiday
2024-08-13,Bengaluru,Asthma,20,38.82,24.0,39.75,21.06,77.49,21.07,Monsoon,None,Normal Day
2024-08-14,Bengaluru,Influenza,23,40.23,20.12,36.7,28.44,59.33,26.66,Monsoon,Independence Day,Holiday
2024-08-15,Delhi,Typhoid,36,398.43,307.03,425.8,28.15,59.75,18.76,Monsoon,Independence Day,Holiday
2024-08-16,Chennai,Influenza,44,56.0,35.52,49.68,25.48,84.22,3.05,Monsoon,Independence Day,Holiday
2024-08-17,Bengaluru,Influenza,41,139.86,57.45,149.27,30.38,83.35,9.66,Monsoon,None,Normal Day
2024-08-18,Kolkata,Malaria,50,265.97,143.79,296.72,23.84,49.49,13.95,Monsoon,None,Normal Day
2024-08-19,Hyderabad,Influenza,17,183.38,99.47,168.24,24.03,35.04,18.45,Monsoon,None,Normal Day
2024-08-20,Chennai,Dengue,106,110.79,46.04,120.44,31.17,55.65,11.6,Monsoon,None,Normal Day
2024-08-21,Bengaluru,Malaria,39,82.43,33.34,69.03,31.87,80.25,5.77,Monsoon,None,Normal Day
2024-08-22,Mumbai,Dengue,73,165.18,73.02,194.78,30.3,64.55,8.92,Monsoon,None,Normal Day
2024-08-23,Kolkata,Asthma,39,89.57,56.82,91.28,28.71,63.64,23.92,Monsoon,None,Normal Day
2024-08-24,Delhi,Asthma,83,438.87,187.76,417.99,31.59,32.22,27.87,Monsoon,None,Normal Day
2024-08-25,Bengaluru,Typhoid,13,146.04,66.35,134.1,27.19,81.75,20.98,Monsoon,None,Normal Day
2024-08-26,Chennai,Malaria,26,51.97,23.4,56.81,30.08,44.93,6.51,Monsoon,None,Normal Day
2024-08-27,Kolkata,Dengue,65,257.57,199.66,223.99,30.62,47.68,9.59,Monsoon,None,Normal Day
2024-08-28,Hyderabad,Influenza,31,79.46,59.36,77.79,25.54,62.72,21.48,Monsoon,None,Normal Day
2024-08-29,Mumbai,Influenza,29,76.74,60.47,62.01,27.72,88.53,18.75,Monsoon,None,Normal Day
2024-08-30,Mumbai,Influenza,16,61.68,44.64,57.96,23.14,83.6,26.38,Monsoon,None,Normal Day
2024-08-31,Bengaluru,Malaria,33,53.78,29.24,47.38,29.75,49.54,9.3,Monsoon,None,Normal Day
2024-09-01,Chennai,Dengue,108,94.71,53.89,105.14,31.58,58.35,3.54,Monsoon,None,Normal Day
2024-09-02,Kolkata,Malaria,27,151.23,113.02,168.22,24.28,73.18,7.87,Monsoon,None,Normal Day
2024-09-03,Hyderabad,Asthma,43,98.23,68.47,87.72,24.37,53.92,4.14,Monsoon,None,Normal Day
2024-09-04,Chennai,Diarrhea,22,58.95,38.31,62.47,27.72,61.1,25.67,Monsoon,None,Normal Day
2024-09-05,Delhi,Dengue,137,455.02,265.11,368.42,31.67,77.99,10.08,Monsoon,None,Normal Day
2024-09-06,Kolkata,Asthma,14,98.29,48.06,117.16,20.95,58.88,6.48,Monsoon,None,Normal Day
2024-09-07,Chennai,Malaria,12,135.06,91.94,114.94,26.49,44.95,24.09,Monsoon,None,Normal Day
2024-09-08,Kolkata,Asthma,15,178.79,132.0,168.9,27.04,55.41,5.74,Monsoon,None,Normal Day
2024-09-09,Mumbai,Malaria,44,95.47,58.51,111.51,24.48,37.82,15.97,Monsoon,Ganesh Chaturthi,Holiday
2024-09-10,Mumbai,Dengue,129,51.76,30.88,51.1,24.04,41.77,16.76,Monsoon,Ganesh Chaturthi,Holiday
2024-09-11,Chennai,Influenza,13,182.13,86.85,204.39,30.93,50.97,13.53,Monsoon,Ganesh Chaturthi,Holiday
2024-09-12,Chennai,Malaria,13,74.72,52.55,75.2,27.65,41.08,27.26,Monsoon,None,Normal Day
2024-09-13,Hyderabad,Diarrhea,26,119.92,80.89,97.62,31.61,35.28,17.45,Monsoon,None,Normal Day
2024-09-14,Delhi,Malaria,38,383.98,238.29,424.3,21.75,48.71,19.59,Monsoon,None,Normal Day
2024-09-15,Hyderabad,Typhoid,24,83.52,45.98,86.61,31.91,65.96,20.93,Monsoon,None,Normal Day
2024-09-16,Bengaluru,Influenza,17,142.45,101.55,122.29,31.71,48.39,25.41,Monsoon,None,Normal Day
2024-09-17,Chennai,Malaria,49,162.96,111.82,131.42,20.8,57.54,27.58,Monsoon,None,Normal Day
2024-09-18,Kolkata,Diarrhea,38,166.38,119.65,198.9,26.55,42.42,22.64,Monsoon,None,Normal Day
2024-09-19,Mumbai,Influenza,5,68.62,48.6,81.59,28.56,87.14,17.84,Monsoon,None,Normal Day
2024-09-20,Mumbai,Asthma,29,73.31,54.07,75.43,25.87,86.63,22.41,Monsoon,None,Normal Day
2024-09-21,Delhi,Asthma,115,493.47,237.63,570.12,22.55,85.56,12.8,Monsoon,None,Normal Day
2024-09-22,Delhi,Asthma,23,184.85,128.59,198.31,26.92,75.19,26.02,Monsoon,None,Normal Day
2024-09-23,Kolkata,Malaria,37,123.85,95.7,117.9,24.49,77.3,4.19,Monsoon,None,Normal Day
2024-09-24,Chennai,Influenza,13,58.49,33.53,59.11,27.83,84.48,29.94,Monsoon,None,Normal Day
2024-09-25,Delhi,Dengue,105,199.83,150.77,189.99,21.79,56.51,19.46,Monsoon,None,Normal Day
2024-09-26,Bengaluru,Typhoid,25,104.63,62.18,115.0,31.01,39.8,3.95,Monsoon,None,Normal Day
2024-09-27,Delhi,Malaria,32,275.74,140.59,253.83,28.66,59.88,3.9,Monsoon,None,Normal Day
2024-09-28,Bengaluru,Typhoid,29,98.85,70.43,98.06,26.04,89.71,1.39,Monsoon,None,Normal Day
2024-09-29,Bengaluru,Malaria,8,130.96,65.83,154.74,22.54,48.74,5.2,Monsoon,None,Normal Day
2024-09-30,Mumbai,Malaria,15,172.54,110.63,158.04,23.22,40.77,14.93,Monsoon,None,Normal Day
2024-10-01,Chennai,Dengue,28,64.86,46.96,57.72,26.85,81.26,1.51,Autumn,None,Normal Day
2024-10-02,Hyderabad,Typhoid,14,183.73,98.05,167.93,24.88,69.47,4.5,Autumn,None,Normal Day
2024-10-03,Mumbai,Typhoid,17,145.23,100.93,143.12,15.74,55.67,4.57,Autumn,None,Normal Day
2024-10-04,Bengaluru,Malaria,7,102.52,44.85,117.13,26.91,39.33,2.94,Autumn,None,Normal Day
2024-10-05,Bengaluru,Influenza,35,88.98,44.88,100.24,17.77,74.35,0.3,Autumn,None,Normal Day
2024-10-06,Mumbai,Dengue,19,111.93,66.35,125.19,17.82,88.86,0.38,Autumn,Navratri,Holiday
2024-10-07,Chennai,Influenza,50,66.6,27.88,65.55,26.57,44.72,1.29,Autumn,Navratri,Holiday
2024-10-08,Hyderabad,Influenza,14,98.97,60.69,102.05,24.0,55.66,0.55,Autumn,Navratri,Holiday
2024-10-09,Hyderabad,Typhoid,6,135.9,69.87,119.11,19.82,67.32,0.73,Autumn,None,Normal Day
2024-10-10,Mumbai,Malaria,24,65.25,48.36,53.97,19.61,54.53,2.73,Autumn,None,Normal Day
2024-10-11,Delhi,Asthma,82,424.85,251.26,435.31,20.51,67.94,0.33,Autumn,None,Normal Day
2024-10-12,Delhi,Asthma,63,321.88,255.28,354.67,25.43,69.07,0.17,Autumn,None,Normal Day
2024-10-13,Bengaluru,Malaria,49,135.95,58.43,122.98,29.02,61.2,4.67,Autumn,None,Normal Day
2024-10-14,Mumbai,Malaria,37,88.21,37.61,83.45,21.44,88.01,3.48,Autumn,Dussehra,Holiday
2024-10-15,Delhi,Dengue,13,447.96,261.71,370.28,26.63,31.43,0.4,Autumn,Dussehra,Holiday
2024-10-16,Chennai,Typhoid,45,194.64,78.56,192.06,23.86,37.98,1.45,Autumn,Dussehra,Holiday
2024-10-17,Hyderabad,Malaria,14,61.72,36.76,58.82,16.55,85.22,3.47,Autumn,None,Normal Day
2024-10-18,Mumbai,Malaria,47,76.22,34.34,87.32,28.39,76.4,2.97,Autumn,None,Normal Day
2024-10-19,Hyderabad,Influenza,11,100.64,56.63,90.88,15.88,68.88,2.45,Autumn,None,Normal Day
2024-10-20,Chennai,Typhoid,45,106.26,44.33,93.55,17.59,59.64,4.0,Autumn,None,Normal Day
2024-10-21,Hyderabad,Asthma,40,63.56,33.82,60.48,27.17,77.25,3.53,Autumn,None,Normal Day
2024-10-22,Mumbai,Typhoid,24,46.75,31.67,50.55,29.08,88.72,2.82,Autumn,None,Normal Day
2024-10-23,Chennai,Diarrhea,43,103.25,80.13,85.32,15.59,40.48,0.93,Autumn,None,Normal Day
2024-10-24,Mumbai,Malaria,13,98.19,74.65,113.04,18.15,69.18,3.12,Autumn,None,Normal Day
2024-10-25,Bengaluru,Malaria,17,92.94,45.59,91.4,27.98,49.22,0.73,Autumn,None,Normal Day
2024-10-26,Kolkata,Asthma,63,283.19,171.0,278.56,19.53,71.21,1.09,Autumn,None,Normal Day
2024-10-27,Mumbai,Typhoid,14,132.92,103.87,145.26,19.18,43.24,1.17,Autumn,None,Normal Day
2024-10-28,Bengaluru,Influenza,5,81.15,49.38,86.65,22.15,35.91,3.33,Autumn,None,Normal Day
2024-10-29,Hyderabad,Asthma,5,183.94,102.3,150.97,27.74,85.3,0.93,Autumn,None,Normal Day
2024-10-30,Mumbai,Typhoid,50,103.43,50.44,115.8,29.57,64.32,4.7,Autumn,None,Normal Day
2024-10-31,Delhi,Typhoid,27,167.48,131.12,168.66,18.19,72.07,2.2,Autumn,None,Normal Day
2024-11-01,Kolkata,Dengue,27,118.7,84.92,106.63,24.89,69.66,3.4,Autumn,None,Normal Day
2024-11-02,Kolkata,Dengue,21,162.94,91.6,180.96,25.92,37.57,3.72,Autumn,None,Normal Day
2024-11-03,Kolkata,Influenza,34,278.2,121.82,318.58,26.3,78.02,4.22,Autumn,Diwali,Holiday
2024-11-04,Delhi,Diarrhea,31,290.95,137.61,343.39,29.2,83.2,2.7,Autumn,Diwali,Holiday
2024-11-05,Chennai,Influenza,26,166.23,90.08,180.45,23.33,72.74,2.31,Autumn,Diwali,Holiday
2024-11-06,Bengaluru,Diarrhea,10,85.28,63.95,101.38,21.45,47.57,2.83,Autumn,None,Normal Day
2024-11-07,Mumbai,Influenza,9,67.72,32.78,77.78,29.18,49.91,4.8,Autumn,None,Normal Day
2024-11-08,Bengaluru,Diarrhea,43,125.19,60.15,101.5,16.79,33.61,3.59,Autumn,None,Normal Day
2024-11-09,Chennai,Diarrhea,13,145.09,107.93,123.1,17.71,30.67,3.37,Autumn,None,Normal Day
2024-11-10,Kolkata,Malaria,35,286.24,131.06,259.45,25.18,80.51,4.44,Autumn,None,Normal Day
2024-11-11,Chennai,Diarrhea,13,101.77,55.31,115.34,27.98,39.65,4.75,Autumn,None,Normal Day
2024-11-12,Delhi,Malaria,9,307.51,219.31,285.87,17.98,80.35,4.06,Autumn,None,Normal Day
2024-11-13,Bengaluru,Malaria,33,75.95,46.33,66.08,18.71,44.93,4.71,Autumn,None,Normal Day
2024-11-14,Bengaluru,Diarrhea,31,130.19,74.49,155.61,25.96,72.48,2.11,Autumn,None,Normal Day
2024-11-15,Mumbai,Asthma,15,83.36,44.42,97.23,25.44,79.1,2.99,Autumn,None,Normal Day
2024-11-16,Delhi,Dengue,11,414.72,259.43,393.34,20.07,87.55,4.66,Autumn,None,Normal Day
2024-11-17,Chennai,Diarrhea,46,175.28,138.19,204.68,26.3,66.32,4.12,Autumn,None,Normal Day
2024-11-18,Delhi,Diarrhea,42,378.41,197.92,364.78,18.96,42.18,1.03,Autumn,None,Normal Day
2024-11-19,Bengaluru,Dengue,36,78.74,59.99,75.75,21.8,82.73,1.45,Autumn,None,Normal Day
2024-11-20,Bengaluru,Malaria,38,77.83,35.23,63.2,22.92,85.9,1.62,Autumn,None,Normal Day
2024-11-21,Hyderabad,Asthma,23,68.71,34.17,78.2,17.39,62.16,3.85,Autumn,None,Normal Day
2024-11-22,Delhi,Typhoid,10,476.26,255.83,432.06,28.9,80.91,2.26,Autumn,None,Normal Day
2024-11-23,Hyderabad,Diarrhea,23,157.51,98.23,166.47,23.3,66.99,0.62,Autumn,None,Normal Day
2024-11-24,Chennai,Malaria,13,177.6,96.71,144.03,23.43,36.39,1.62,Autumn,None,Normal Day
2024-11-25,Kolkata,Diarrhea,46,272.36,192.18,256.72,29.51,71.36,4.36,Autumn,None,Normal Day
2024-11-26,Kolkata,Diarrhea,17,299.77,147.94,294.1,28.53,65.28,4.72,Autumn,None,Normal Day
2024-11-27,Mumbai,Dengue,10,147.83,87.51,136.31,28.04,89.17,3.07,Autumn,None,Normal Day
2024-11-28,Mumbai,Diarrhea,6,80.21,35.45,67.56,15.31,77.81,3.2,Autumn,None,Normal Day
2024-11-29,Mumbai,Asthma,26,166.0,128.25,195.47,17.62,72.35,1.62,Autumn,None,Normal Day
2024-11-30,Chennai,Diarrhea,29,116.9,60.73,105.86,15.86,72.38,2.07,Autumn,None,Normal Day
2024-12-01,Chennai,Diarrhea,49,107.85,82.97,109.71,11.78,52.5,1.11,Winter,None,Normal Day
2024-12-02,Hyderabad,Asthma,43,126.07,54.66,121.5,22.5,43.28,3.85,Winter,None,Normal Day
2024-12-03,Bengaluru,Diarrhea,34,72.62,49.58,77.08,16.56,77.8,4.97,Winter,None,Normal Day
2024-12-04,Kolkata,Influenza,44,122.5,91.48,122.07,11.37,60.43,0.81,Winter,None,Normal Day
2024-12-05,Mumbai,Typhoid,30,92.46,58.67,97.44,13.45,39.51,4.91,Winter,None,Normal Day
2024-12-06,Chennai,Malaria,9,77.2,33.7,90.24,13.67,66.05,1.12,Winter,None,Normal Day
2024-12-07,Mumbai,Malaria,26,171.17,131.09,147.39,23.12,39.63,4.73,Winter,None,Normal Day
2024-12-08,Delhi,Malaria,13,158.42,101.16,137.1,10.33,62.33,2.66,Winter,None,Normal Day
2024-12-09,Hyderabad,Malaria,34,111.3,76.4,106.63,15.21,45.62,0.39,Winter,None,Normal Day
2024-12-10,Hyderabad,Diarrhea,28,82.18,42.63,79.25,23.7,86.2,0.97,Winter,None,Normal Day
2024-12-11,Chennai,Malaria,12,58.47,36.87,69.69,18.81,55.1,3.0,Winter,None,Normal Day
2024-12-12,Delhi,Asthma,56,206.39,146.78,228.09,10.88,51.6,1.71,Winter,None,Normal Day
2024-12-13,Chennai,Malaria,50,131.24,52.81,112.06,20.65,88.32,4.95,Winter,None,Normal Day
2024-12-14,Bengaluru,Influenza,79,40.83,29.99,47.3,19.75,37.84,2.89,Winter,None,Normal Day
2024-12-15,Bengaluru,Diarrhea,9,118.56,54.48,117.95,14.43,70.81,3.17,Winter,None,Normal Day
